Provincia,Partido,Localidad,Link Indec,ADSL,Cablemodem,Dail Up,Fibra Optica,Otros1,Satelital,Wimax,Wireless,Total general,Otros,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps
Buenos Aires,La Plata,La Cumbre,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,La Plata,6441030,7402.0,136639.0,517.0,54168.0,280.0,9.0,0.0,3908.0,202923.0,145.0,68.0,2077.0,5490.0,4791.0,4411.0,40907.0,140022.0
Buenos Aires,La Plata,Lisandro Olmos,6441030,0.0,2990.0,0.0,14.0,0.0,0.0,0.0,10.0,3014.0,1.0,0.0,0.0,5.0,89.0,0.0,6.0,2986.0
Buenos Aires,La Plata,Los Hornos,6441030,0.0,3653.0,0.0,1298.0,0.0,0.0,0.0,145.0,5096.0,91.0,0.0,0.0,4.0,164.0,10.0,34.0,4898.0
Buenos Aires,La Plata,Manuel B Gonnet,6441030,0.0,12592.0,0.0,977.0,0.0,0.0,0.0,0.0,13569.0,,0.0,4.0,6.0,39.0,0.0,2.0,13645.0
Buenos Aires,La Plata,OTROS,Sin Datos,0.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,31.0,,,,,,,,
Buenos Aires,La Plata,Ringuelet,6441030,0.0,3975.0,0.0,396.0,0.0,0.0,0.0,0.0,4371.0,,0.0,0.0,3.0,32.0,0.0,4.0,4384.0
Buenos Aires,La Plata,Tolosa,6441030,0.0,13597.0,0.0,966.0,0.0,0.0,0.0,0.0,14563.0,,0.0,1.0,3.0,107.0,0.0,3.0,14627.0
Buenos Aires,La Plata,Villa Elisa,6441030,0.0,5669.0,0.0,326.0,0.0,0.0,0.0,145.0,6140.0,30.0,0.0,1.0,5.0,178.0,14.0,7.0,6379.0
Buenos Aires,La Plata,Villa Elvira,6441030,0.0,4942.0,0.0,399.0,0.0,0.0,0.0,145.0,5486.0,30.0,0.0,0.0,5.0,192.0,10.0,2.0,5386.0
Buenos Aires,La Plata,ruta del sol,6441030,89.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,170.0,,0.0,170.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,La Plata,El Retiro,6441030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Buenos Aires,La Plata,Transradio,6441030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,La Plata,Arana,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,,0.0,0.0,0.0,23.0,61.0,0.0,0.0
Buenos Aires,La Plata,Villa Garibaldi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,Villa Parque Sicardi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,Barrio El Carmen Oeste,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,Barrio Gambier,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,Villa Montoro,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,30.0,0.0,0.0,0.0,104.0,10.0,1.0,0.0
Buenos Aires,La Plata,Country Club El Rodeo,6441010,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,189.0,,0.0,0.0,0.0,0.0,0.0,0.0,189.0
Buenos Aires,Lanús,Gerli,6434010,7.0,5915.0,14.0,6530.0,3.0,0.0,0.0,0.0,12469.0,,3.0,20.0,21.0,223.0,4.0,3002.0,9301.0
Buenos Aires,Lanús,Lanús Este,6434010,239.0,26828.0,78.0,16895.0,0.0,1.0,0.0,264.0,44305.0,,5.0,45.0,158.0,686.0,391.0,11911.0,30210.0
Buenos Aires,Lanús,Lanús Oeste,6434010,0.0,12134.0,1.0,16231.0,0.0,0.0,0.0,364.0,28730.0,1.0,1.0,202.0,9.0,840.0,2.0,30.0,28080.0
Buenos Aires,Lanús,Monte Chingolo,6434010,9.0,10721.0,43.0,18375.0,24.0,0.0,0.0,0.0,29172.0,,7.0,20.0,68.0,238.0,0.0,15866.0,10793.0
Buenos Aires,Lanús,Remedios Escalada De San Martin,6434010,15.0,13572.0,19.0,6807.0,0.0,0.0,0.0,344.0,20757.0,136.0,0.0,21.0,47.0,843.0,4.0,5037.0,13335.0
Buenos Aires,Lanús,Valentín Alsina,6434010,63.0,7174.0,75.0,13210.0,13.0,0.0,0.0,2.0,20537.0,2.0,8.0,37.0,73.0,249.0,76.0,9472.0,9943.0
Buenos Aires,Laprida,Laprida,6448010,0.0,22.0,0.0,2793.0,0.0,0.0,0.0,0.0,2815.0,,0.0,0.0,22.0,0.0,1289.0,990.0,471.0
Buenos Aires,Laprida,Pueblo Nuevo,6448020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Buenos Aires,Laprida,Pueblo San Jorge,6448030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,,0.0,0.0,12.0,32.0,73.0,0.0,0.0
Buenos Aires,Las Flores,Las Flores,6455030,1411.0,0.0,0.0,3575.0,0.0,0.0,0.0,791.0,5777.0,5.0,0.0,2.0,2289.0,2638.0,350.0,589.0,39.0
Buenos Aires,Las Flores,Coronel Boerr,6455010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Buenos Aires,Las Flores,El Trigo,6455020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,3.0,9.0,0.0,0.0,0.0
Buenos Aires,Las Flores,Pardo,6455040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Buenos Aires,Leandro N. Alem,Alberdi Viejo,6462010,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
Buenos Aires,Leandro N. Alem,El Dorado,6462020,0.0,0.0,0.0,4.0,0.0,1.0,0.0,108.0,113.0,,1.0,0.0,68.0,1.0,39.0,0.0,0.0
Buenos Aires,Leandro N. Alem,Fortín Acha,6462030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,,0.0,0.0,19.0,1.0,19.0,0.0,0.0
Buenos Aires,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6462040,252.0,457.0,0.0,396.0,0.0,0.0,0.0,12.0,1117.0,5.0,0.0,0.0,461.0,248.0,8.0,395.0,0.0
Buenos Aires,Leandro N. Alem,Leandro N. Alem,6462050,0.0,185.0,0.0,0.0,0.0,0.0,0.0,65.0,250.0,,0.0,0.0,4.0,136.0,16.0,0.0,0.0
Buenos Aires,Leandro N. Alem,Vedia,6462060,814.0,0.0,1.0,11.0,0.0,1.0,0.0,1167.0,1994.0,,1.0,2.0,640.0,229.0,1242.0,464.0,200.0
Buenos Aires,Lincoln,Bayauca,6469020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,44.0,,0.0,1.0,0.0,0.0,55.0,0.0,0.0
Buenos Aires,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),6469050,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,,0.0,288.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Lincoln,El Triunfo,6469060,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Buenos Aires,Lincoln,Las Toscas,6469070,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,,0.0,247.0,23.0,60.0,0.0,0.0,0.0
Buenos Aires,Lincoln,Lincoln,6469080,703.0,9240.0,38.0,20.0,1.0,0.0,0.0,0.0,10002.0,,0.0,4.0,162.0,1527.0,459.0,7.0,7914.0
Buenos Aires,Lincoln,Pasteur,6469090,0.0,0.0,0.0,0.0,0.0,2.0,0.0,461.0,463.0,2.0,2.0,0.0,452.0,7.0,0.0,0.0,0.0
Buenos Aires,Lincoln,Roberts,6469100,0.0,0.0,1.0,699.0,0.0,0.0,0.0,0.0,700.0,,0.0,0.0,0.0,614.0,0.0,85.0,0.0
Buenos Aires,Lincoln,Arenaza,6469010,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,293.0,,0.0,0.0,293.0,0.0,0.0,0.0,0.0
Buenos Aires,Lincoln,Carlos Salas,6469040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,,0.0,0.0,123.0,0.0,0.0,0.0,0.0
Buenos Aires,Lobería,Lobería,6476030,634.0,0.0,5.0,1497.0,15.0,1.0,0.0,701.0,2853.0,15.0,0.0,2.0,510.0,1140.0,821.0,207.0,274.0
Buenos Aires,Lobería,San Manuel,6476050,0.0,0.0,0.0,353.0,0.0,0.0,0.0,126.0,479.0,,0.0,5.0,5.0,112.0,0.0,329.0,29.0
Buenos Aires,Lobería,Pieres,6476040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,,0.0,0.0,11.0,3.0,0.0,0.0,0.0
Buenos Aires,Lobería,Licenciado Matienzo,6476020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Buenos Aires,Lobos,Antonio Carboni,6483010,2.0,0.0,1.0,122.0,156.0,0.0,0.0,101.0,382.0,1.0,0.0,25.0,137.0,214.0,0.0,4.0,1.0
Buenos Aires,Lobos,Elvira,6483020,0.0,0.0,0.0,61.0,0.0,0.0,0.0,74.0,135.0,,0.0,0.0,60.0,73.0,0.0,2.0,0.0
Buenos Aires,Lobos,Lobos,6483040,587.0,0.0,10.0,3211.0,0.0,0.0,0.0,1510.0,5318.0,1.0,0.0,35.0,1405.0,1825.0,232.0,77.0,1895.0
Buenos Aires,Lobos,Salvador María,6483050,87.0,0.0,0.0,446.0,0.0,0.0,0.0,265.0,798.0,,0.0,0.0,280.0,499.0,0.0,19.0,0.0
Buenos Aires,Lomas De Zamora,Banfield,6490010,163.0,60877.0,77.0,10587.0,101.0,1.0,0.0,0.0,71806.0,2.0,11.0,46.0,151.0,2443.0,153.0,9811.0,59580.0
Buenos Aires,Lomas De Zamora,Llavallol,6490010,21.0,7337.0,32.0,7259.0,3.0,0.0,0.0,2.0,14654.0,7.0,5.0,20.0,49.0,259.0,62.0,7116.0,7222.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,6490010,290.0,35681.0,109.0,12966.0,192.0,2.0,0.0,2348.0,51588.0,331.0,16.0,320.0,800.0,2071.0,299.0,11127.0,36140.0
Buenos Aires,Lomas De Zamora,Temperley,6490010,10.0,25584.0,19.0,9322.0,50.0,2.0,0.0,0.0,34987.0,,2.0,10.0,42.0,869.0,12.0,9189.0,25215.0
Buenos Aires,Lomas De Zamora,Turdera,6490010,11.0,2433.0,20.0,7031.0,1.0,0.0,0.0,0.0,9496.0,,4.0,12.0,18.0,77.0,3.0,6340.0,2399.0
Buenos Aires,Lomas De Zamora,Villa Centenario,6490010,0.0,36.0,0.0,0.0,0.0,0.0,0.0,300.0,336.0,,0.0,133.0,0.0,168.0,0.0,0.0,35.0
Buenos Aires,Lomas De Zamora,Villa Fiorito,6490010,0.0,461.0,0.0,1.0,0.0,0.0,0.0,666.0,1128.0,1.0,0.0,290.0,0.0,387.0,0.0,0.0,453.0
Buenos Aires,Luján,Barrio Las Casuarinas,6497060,0.0,0.0,0.0,208.0,0.0,0.0,0.0,25.0,233.0,92.0,0.0,17.0,8.0,0.0,0.0,0.0,116.0
Buenos Aires,Luján,Carlos Keen,6497020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,0.0,12.0,8.0,0.0,0.0,0.0,0.0
Buenos Aires,Luján,Cortines,6497060,71.0,0.0,0.0,405.0,0.0,0.0,0.0,41.0,517.0,205.0,0.0,16.0,26.0,69.0,0.0,0.0,201.0
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,425.0,1083.0,0.0,2647.0,0.0,0.0,0.0,20.0,4175.0,1415.0,0.0,8.0,29.0,319.0,0.0,2.0,2402.0
Buenos Aires,Luján,Lezica y Torrezuri,6497060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,,0.0,10.0,6.0,0.0,0.0,0.0,0.0
Buenos Aires,Luján,Luján,6497060,1681.0,13392.0,36.0,10559.0,0.0,1.0,0.0,2030.0,27699.0,2.0,5.0,217.0,1421.0,3818.0,590.0,4779.0,17599.0
Buenos Aires,Luján,Olivera,6497070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,42.0,47.0,,0.0,27.0,20.0,0.0,0.0,0.0,0.0
Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,190.0,0.0,4.0,0.0,0.0,0.0,0.0,49.0,243.0,,0.0,21.0,41.0,321.0,184.0,0.0,0.0
Buenos Aires,Luján,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,,,,,,,,
Buenos Aires,Luján,Torres,6497090,99.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,120.0,,0.0,16.0,11.0,12.0,131.0,0.0,0.0
Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,0.0,544.0,0.0,354.0,0.0,0.0,0.0,114.0,1012.0,423.0,0.0,0.0,113.0,53.0,32.0,286.0,58.0
Buenos Aires,Magdalena,Magdalena,6505040,604.0,0.0,1.0,3131.0,0.0,0.0,437.0,199.0,4372.0,,0.0,103.0,474.0,721.0,483.0,2503.0,196.0
Buenos Aires,Magdalena,Vieytes,6505060,0.0,0.0,0.0,28.0,0.0,0.0,0.0,84.0,112.0,,0.0,0.0,50.0,37.0,6.0,0.0,0.0
Buenos Aires,Maipú,Las Armas,6511010,90.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,144.0,,0.0,54.0,0.0,90.0,0.0,0.0,0.0
Buenos Aires,Maipú,Maipú,6511020,518.0,0.0,7.0,0.0,1100.0,0.0,0.0,20.0,1645.0,1100.0,0.0,20.0,35.0,189.0,421.0,2.0,0.0
Buenos Aires,Maipú,Santo Domingo,6511030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,6515010,101.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,211.0,208.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
